BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.

SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result, these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.

YYYYMMDD  = datum (YYYY=jaar,MM=maand,DD=dag) / date (YYYY=year,MM=month,DD=day)
HH        = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT / time (HH uur/hour, UT. 12 UT=13 MET, 14 MEZT. Hourly division 05 runs from 04.00 UT to 5.00 UT
DD        = Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord, 90=oost, 180=zuid, 270=west, 0=windstil 990=veranderlijk. Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Mean wind direction (in degrees) during the 10-minute period preceding the time of observation (360=north, 90=east, 180=south, 270=west, 0=calm 990=variable)
FH        = Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Hourly mean wind speed (in 0.1 m/s)
FF        = Windsnelheid (in 0.1 m/s) gemiddeld over de laatste 10 minuten van het afgelopen uur / Mean wind speed (in 0.1 m/s) during the 10-minute period preceding the time of observation
FX        = Hoogste windstoot (in 0.1 m/s) over het afgelopen uurvak / Maximum wind gust (in 0.1 m/s) during the hourly division
T         = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
T10N      = Minimumtemperatuur (in 0.1 graden Celsius) op 10 cm hoogte in de afgelopen 6 uur / Minimum temperature (in 0.1 degrees Celsius) at 0.1 m inthe preceding 6-hour period
TD        = Dauwpuntstemperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Dew point temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
SQ        = Duur van de zonneschijn (in 0.1 uren) per uurvak, berekend uit globale straling  (-1 for <0.05 uur) / Sunshine duration (in 0.1 hour) during the hourly division, calculated from global radiation (-1 for <0.05 hour)
Q         = Globale straling (in J/cm2) per uurvak / Global radiation (in J/cm2) during the hourly division
DR        = Duur van de neerslag (in 0.1 uur) per uurvak / Precipitation duration (in 0.1 hour) during the hourly division
RH        = Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Hourly precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
P         = Luchtdruk (in 0.1 hPa) herleid naar zeeniveau, tijdens de waarneming / Air pressure (in 0.1 hPa) reduced to mean sea level, at the time of observation
VV        = Horizontaal zicht tijdens de waarneming (0=minder dan 100m, 1=100-200m, 2=200-300m,..., 49=4900-5000m, 50=5-6km, 56=6-7km, 57=7-8km, ..., 79=29-30km, 80=30-35km, 81=35-40km,..., 89=meer dan 70km) / Horizontal visibility at the time of observation (0=less than 100m, 1=100-200m, 2=200-300m,..., 49=4900-5000m, 50=5-6km, 56=6-7km, 57=7-8km, ..., 79=29-30km, 80=30-35km, 81=35-40km,..., 89=more than 70km)
N         = Bewolking (bedekkingsgraad van de bovenlucht in achtsten), tijdens de waarneming (9=bovenlucht onzichtbaar) / Cloud cover (in octants), at the time of observation (9=sky invisible)
U         = Relatieve vochtigheid (in procenten) op 1.50 m hoogte tijdens de waarneming / Relative atmospheric humidity (in percents) at 1.50 m at the time of observation
WW        = Weercode (00-99), visueel(WW) of automatisch(WaWa) waargenomen, voor het actuele weer of het weer in het afgelopen uur. Zie https://cdn.knmi.nl/knmi/pdf/bibliotheek/scholierenpdf/weercodes_Nederland.pdf / Present weather code (00-99), description for the hourly division.
IX        = Weercode indicator voor de wijze van waarnemen op een bemand of automatisch station (1=bemand gebruikmakend van code uit visuele waarnemingen, 2,3=bemand en weggelaten (geen belangrijk weersverschijnsel, geen gegevens), 4=automatisch en opgenomen (gebruikmakend van code uit visuele waarnemingen), 5,6=automatisch en weggelaten (geen belangrijk weersverschijnsel, geen gegevens), 7=automatisch gebruikmakend van code uit automatische waarnemingen) / Indicator present weather code (1=manned and recorded (using code from visual observations), 2,3=manned and omitted (no significant weather phenomenon to report, not available), 4=automatically recorded (using code from visual observations), 5,6=automatically omitted (no significant weather phenomenon to report, not available), 7=automatically set (using code from automated observations)
M         = Mist 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming / Fog 0=no occurrence, 1=occurred during the preceding hour and/or at the time of observation
R         = Regen 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming / Rainfall 0=no occurrence, 1=occurred duringthe preceding hour and/or at the time of observation
S         = Sneeuw 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming / Snow 0=no occurrence, 1=occurred during the preceding hour and/or at the time of observation
O         = Onweer 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming / Thunder  0=no occurrence, 1=occurred during the preceding hour and/or at the time of observation
Y         = IJsvorming 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming / Ice formation 0=no occurrence, 1=occurred during the preceding hour and/or at the time of observation

# STN,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T, T10N,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   WW,   IX,    M,    R,    S,    O,    Y

  251,20210101,    1,  270,   40,   40,   80,   49,     ,   40,    0,    0,    0,   -1,10041,   64,     ,   93,   81,    7,    0,    1,    0,    0,    0
  251,20210101,    2,  320,   40,   30,   60,   52,     ,   40,    0,    0,    3,    1,10045,   65,     ,   92,   23,    7,    0,    1,    0,    0,    0
  251,20210101,    3,  300,   30,   20,   50,   32,     ,   26,    0,    0,    1,    2,10048,   65,     ,   96,   23,    7,    0,    1,    0,    0,    0
  251,20210101,    4,  300,   30,   30,   50,   32,     ,   23,    0,    0,    0,   -1,10048,   65,     ,   93,   23,    7,    0,    1,    0,    0,    0
  251,20210101,    5,  290,   20,   20,   40,   25,     ,   20,    0,    0,    0,    0,10050,   65,     ,   96,     ,    5,    0,    0,    0,    0,    0
  251,20210101,    6,  290,   20,   20,   30,   12,   -6,    8,    0,    0,    0,    0,10052,   65,     ,   97,    0,    7,    0,    0,    0,    0,    0
  251,20210101,    7,  280,   20,   20,   40,   29,     ,   25,    0,    0,    0,    0,10056,   65,     ,   97,     ,    5,    0,    0,    0,    0,    0
  251,20210101,    8,  280,   20,   20,   40,   27,     ,   23,    0,    0,    0,    0,10060,   65,     ,   97,     ,    5,    0,    0,    0,    0,    0
  251,20210101,    9,  270,   20,   20,   30,   22,     ,   18,    5,   11,    0,    0,10065,   65,     ,   97,     ,    5,    0,    0,    0,    0,    0
  251,20210101,   10,  320,   20,   20,   30,   46,     ,   36,    0,   18,    0,    0,10070,   65,     ,   93,     ,    5,    0,    0,    0,    0,    0
  251,20210101,   11,  280,   30,   30,   40,   71,     ,   44,    5,   49,    0,    0,10070,   70,     ,   82,     ,    5,    0,    0,    0,    0,    0
  251,20210101,   12,  290,   30,   40,   60,   70,  -16,   40,    8,   64,    0,    0,10069,   70,     ,   81,     ,    5,    0,    0,    0,    0,    0
  251,20210101,   13,  270,   30,   20,   60,   69,     ,   45,    0,   32,    0,    0,10067,   70,     ,   84,     ,    5,    0,    0,    0,    0,    0
  251,20210101,   14,  250,   30,   20,   40,   60,     ,   53,    0,   20,    0,    0,10071,   65,     ,   95,     ,    5,    0,    0,    0,    0,    0
  251,20210101,   15,  240,   20,   20,   40,   64,     ,   52,    5,   21,    5,    3,10072,   65,     ,   91,   23,    7,    0,    1,    0,    0,    0
  251,20210101,   16,  250,   30,   30,   60,   31,     ,   27,    0,    3,    0,   -1,10076,   65,     ,   97,   51,    7,    0,    1,    0,    0,    0
  251,20210101,   17,  250,   40,   40,   70,   31,     ,   27,    0,    0,    2,    3,10077,   65,     ,   97,   23,    7,    0,    1,    0,    0,    0
  251,20210101,   18,  240,   30,   30,   40,   37,   23,   33,    0,    0,    0,    0,10079,   65,     ,   97,    0,    7,    0,    0,    0,    0,    0
  251,20210101,   19,  260,   30,   30,   40,   35,     ,   31,    0,    0,    0,    0,10082,   65,     ,   97,     ,    5,    0,    0,    0,    0,    0
  251,20210101,   20,  270,   30,   20,   40,   37,     ,   33,    0,    0,    0,    0,10086,   65,     ,   97,     ,    5,    0,    0,    0,    0,    0
  251,20210101,   21,  250,   30,   30,   40,   34,     ,   30,    0,    0,    0,    0,10090,   65,     ,   97,     ,    5,    0,    0,    0,    0,    0
  251,20210101,   22,  270,   20,   10,   50,   49,     ,   43,    0,    0,    0,   -1,10093,   65,     ,   95,   51,    7,    0,    1,    0,    0,    0
  251,20210101,   23,  270,   20,   20,   40,   38,     ,   35,    0,    0,    0,   -1,10094,   65,     ,   97,   22,    7,    0,    1,    0,    0,    0
  251,20210101,   24,  330,   30,   30,   60,   51,    9,   27,    0,    0,    0,    0,10097,   70,     ,   84,    0,    7,    0,    0,    0,    0,    0
  251,20210102,    1,  330,   30,   30,   60,   49,     ,   26,    0,    0,    0,    0,10099,   70,     ,   84,     ,    5,    0,    0,    0,    0,    0
  251,20210102,    2,  310,   40,   20,   70,   51,     ,   42,    0,    0,    0,   -1,10103,   65,     ,   93,   23,    7,    0,    1,    0,    0,    0
  251,20210102,    3,  280,   30,   30,   40,   51,     ,   36,    0,    0,    0,    0,10103,   70,     ,   89,    0,    7,    0,    0,    0,    0,    0
  251,20210102,    4,  300,   30,   30,   70,   39,     ,   26,    0,    0,    3,    2,10104,   65,     ,   91,   23,    7,    0,    1,    0,    0,    0
  251,20210102,    5,  320,   30,   30,   50,   44,     ,   31,    0,    0,    0,    0,10105,   65,     ,   91,     ,    5,    0,    0,    0,    0,    0
  251,20210102,    6,   20,   40,   30,   70,   50,   25,   37,    0,    0,    2,    1,10110,   65,     ,   91,   57,    7,    0,    1,    0,    0,    0
  251,20210102,    7,  330,   20,   20,   50,   45,     ,   35,    0,    0,    0,   -1,10113,   65,     ,   93,   23,    7,    0,    1,    0,    0,    0
  251,20210102,    8,  190,   10,   10,   30,   39,     ,   32,    0,    0,    0,    0,10118,   65,     ,   95,     ,    5,    0,    0,    0,    0,    0
  251,20210102,    9,   80,   20,   20,   40,   46,     ,   34,    0,    8,    0,   -1,10122,   65,     ,   92,   81,    7,    0,    1,    0,    0,    0
  251,20210102,   10,  260,   10,   10,   30,   52,     ,   43,   10,   32,    0,   -1,10128,   65,     ,   94,   23,    7,    0,    1,    0,    0,    0
  251,20210102,   11,  240,   10,   20,   20,   63,     ,   47,    8,   52,    0,    0,10128,   70,     ,   89,     ,    5,    0,    0,    0,    0,    0
  251,20210102,   12,  210,   20,   20,   30,   56,   23,   38,    5,   67,    0,    0,10126,   70,     ,   88,    0,    7,    0,    0,    0,    0,    0
  251,20210102,   13,    0,   10,    0,   20,   91,     ,   47,    8,   58,    0,    0,10127,   74,     ,   73,     ,    5,    0,    0,    0,    0,    0
  251,20210102,   14,  130,   10,   10,   20,   60,     ,   38,   10,   53,    0,    0,10129,   70,     ,   86,     ,    5,    0,    0,    0,    0,    0
  251,20210102,   15,   90,   20,   30,   40,   37,     ,   25,    8,   24,    0,    0,10132,   59,     ,   92,   20,    7,    1,    0,    0,    0,    0
  251,20210102,   16,   60,   20,   20,   30,   31,     ,   26,    0,    2,    0,    0,10136,   65,     ,   96,     ,    5,    0,    0,    0,    0,    0
  251,20210102,   17,   70,   20,   30,   40,    8,     ,    2,    0,    0,    0,    0,10139,   65,     ,   96,     ,    5,    0,    0,    0,    0,    0
  251,20210102,   18,   80,   30,   40,   40,    7,  -12,    3,    0,    0,    0,    0,10143,   64,     ,   97,    0,    7,    0,    0,    0,    0,    0
  251,20210102,   19,   90,   30,   30,   40,   20,     ,   17,    0,    0,    0,   -1,10149,   57,     ,   98,   51,    7,    0,    1,    0,    0,    0
  251,20210102,   20,  120,   20,   10,   40,   21,     ,   18,    0,    0,    0,   -1,10154,   58,     ,   98,   23,    7,    0,    1,    0,    0,    0
  251,20210102,   21,   80,   10,   10,   20,   22,     ,   19,    0,    0,    0,    0,10156,   28,     ,   98,   10,    7,    0,    0,    0,    0,    0
  251,20210102,   22,  350,   10,   10,   20,   17,     ,   14,    0,    0,    0,    0,10157,   46,     ,   98,   10,    7,    0,    0,    0,    0,    0
  251,20210102,   23,    0,    0,    0,   10,   -1,     ,   -4,    0,    0,    0,    0,10157,   47,     ,   98,   10,    7,    0,    0,    0,    0,    0
  251,20210102,   24,  360,   10,   10,   10,   10,  -16,    7,    0,    0,    0,   -1,10159,   57,     ,   98,   51,    7,    0,    1,    0,    0,    0
  251,20210103,    1,  140,   10,   10,   30,   13,     ,   10,    0,    0,    0,   -1,10159,   57,     ,   98,   22,    7,    0,    1,    0,    0,    0
  251,20210103,    2,   30,   10,   30,   50,   24,     ,   20,    0,    0,    0,    0,10160,   65,     ,   97,     ,    5,    0,    0,    0,    0,    0
  251,20210103,    3,   90,   30,   40,   50,   24,     ,   21,    0,    0,    0,    0,10164,   28,     ,   98,   10,    7,    0,    0,    0,    0,    0
  251,20210103,    4,   80,   40,   30,   50,   26,     ,   23,    0,    0,    0,    0,10165,   26,     ,   98,   10,    7,    0,    0,    0,    0,    0
  251,20210103,    5,  100,   30,   30,   50,   28,     ,   25,    0,    0,    0,    0,10167,   22,     ,   98,   10,    7,    0,    0,    0,    0,    0
  251,20210103,    6,   80,   30,   30,   40,   27,   -6,   24,    0,    0,    0,    0,10171,   21,     ,   98,   10,    7,    0,    0,    0,    0,    0
  251,20210103,    7,   80,   40,   40,   60,   34,     ,   31,    0,    0,    0,    0,10175,   35,     ,   98,   10,    7,    0,    0,    0,    0,    0
  251,20210103,    8,   80,   40,   40,   50,   33,     ,   30,    0,    0,    0,    0,10182,   34,     ,   98,   10,    7,    0,    0,    0,    0,    0
  251,20210103,    9,   80,   50,   50,   70,   38,     ,   35,    0,    5,    0,    0,10188,   40,     ,   98,   10,    7,    0,    0,    0,    0,    0
  251,20210103,   10,   90,   50,   50,   80,   39,     ,   37,    0,   16,    0,    0,10191,   38,     ,   98,   10,    7,    0,    0,    0,    0,    0
  251,20210103,   11,   90,   50,   60,   80,   42,     ,   38,    3,   35,    0,    0,10194,   50,     ,   97,   10,    7,    0,    0,    0,    0,    0
  251,20210103,   12,   80,   50,   60,   80,   50,   25,   39,   10,   68,    0,    0,10191,   58,     ,   92,   10,    7,    0,    0,    0,    0,    0
  251,20210103,   13,   70,   70,   70,  100,   49,     ,   32,    7,   57,    0,    0,10192,   70,     ,   88,     ,    5,    0,    0,    0,    0,    0
  251,20210103,   14,   70,   90,   80,  130,   39,     ,   15,   10,   54,    0,    0,10193,   70,     ,   84,     ,    5,    0,    0,    0,    0,    0
  251,20210103,   15,   60,   80,   80,  130,   34,     ,   19,    5,   14,    0,   -1,10196,   70,     ,   90,   51,    7,    0,    1,    0,    0,    0
  251,20210103,   16,   60,   70,   80,  120,   41,     ,    9,    0,    1,    0,   -1,10197,   75,     ,   79,   23,    7,    0,    1,    0,    0,    0
  251,20210103,   17,   60,   80,   80,  120,   39,     ,   10,    0,    0,    0,   -1,10198,   75,     ,   80,   22,    7,    0,    1,    0,    0,    0
  251,20210103,   18,   60,   80,   80,  120,   41,   32,    3,    0,    0,    0,    0,10202,   75,     ,   76,    0,    7,    0,    0,    0,    0,    0
  251,20210103,   19,   50,   90,   90,  170,   37,     ,   15,    0,    0,    2,    2,10204,   70,     ,   85,   23,    7,    0,    1,    0,    0,    0
  251,20210103,   20,   60,   80,   70,  130,   39,     ,   20,    0,    0,    0,   -1,10203,   70,     ,   87,   23,    7,    0,    1,    0,    0,    0
  251,20210103,   21,   60,   90,   90,  130,   44,     ,   23,    0,    0,    1,    1,10204,   63,     ,   86,   51,    7,    0,    1,    0,    0,    0
  251,20210103,   22,   60,  100,  100,  150,   46,     ,   27,    0,    0,    4,    1,10203,   70,     ,   87,   51,    7,    0,    1,    0,    0,    0
  251,20210103,   23,   60,  100,  100,  140,   44,     ,   27,    0,    0,    6,    1,10203,   70,     ,   88,   23,    7,    0,    1,    0,    0,    0
  251,20210103,   24,   60,  110,  110,  160,   41,   28,   28,    0,    0,    6,    2,10201,   63,     ,   91,   81,    7,    0,    1,    0,    0,    0
  251,20210104,    1,   60,  110,  110,  160,   43,     ,   28,    0,    0,   10,    3,10201,   65,     ,   90,   57,    7,    0,    1,    0,    0,    0
  251,20210104,    2,   60,  110,  110,  160,   43,     ,   28,    0,    0,    8,    2,10203,   70,     ,   90,   23,    7,    0,    1,    0,    0,    0
  251,20210104,    3,   60,  110,  110,  160,   42,     ,   20,    0,    0,    0,    0,10202,   70,     ,   85,    0,    7,    0,    0,    0,    0,    0
  251,20210104,    4,   60,  110,  110,  150,   42,     ,   19,    0,    0,    0,    0,10202,   70,     ,   84,     ,    5,    0,    0,    0,    0,    0
  251,20210104,    5,   60,  110,  110,  160,   40,     ,   14,    0,    0,    0,    0,10205,   70,     ,   83,     ,    5,    0,    0,    0,    0,    0
  251,20210104,    6,   60,  110,  110,  160,   40,   36,   18,    0,    0,    0,    0,10207,   70,     ,   85,    0,    7,    0,    0,    0,    0,    0
  251,20210104,    7,   60,  110,  100,  160,   31,     ,   14,    0,    0,    0,   -1,10213,   70,     ,   88,   22,    7,    0,    1,    0,    0,    0
  251,20210104,    8,   60,  110,  100,  150,   30,     ,   13,    0,    0,    0,   -1,10217,   68,     ,   88,   51,    7,    0,    1,    0,    0,    0
  251,20210104,    9,   60,  100,  100,  150,   28,     ,   15,    0,    5,    6,    1,10220,   70,     ,   90,   51,    7,    0,    1,    0,    0,    0
  251,20210104,   10,   70,  100,  100,  150,   29,     ,    9,    0,   10,    2,    1,10222,   70,     ,   86,   23,    7,    0,    1,    0,    0,    0
  251,20210104,   11,   70,  100,   90,  140,   28,     ,    9,    0,   13,    0,    0,10219,   70,     ,   87,     ,    5,    0,    0,    0,    0,    0
  251,20210104,   12,   70,   90,   90,  140,   31,   24,    7,    0,   19,    0,    0,10215,   70,     ,   84,    0,    7,    0,    0,    0,    0,    0
  251,20210104,   13,   70,   90,  100,  130,   28,     ,    1,    0,   21,    0,    0,10210,   70,     ,   81,     ,    5,    0,    0,    0,    0,    0
  251,20210104,   14,   60,   90,   80,  130,   26,     ,    3,    0,   14,    0,    0,10210,   70,     ,   84,     ,    5,    0,    0,    0,    0,    0
  251,20210104,   15,   70,   80,   70,  110,   29,     ,    1,    0,    7,    0,    0,10209,   70,     ,   81,     ,    5,    0,    0,    0,    0,    0
  251,20210104,   16,   60,   80,   80,  110,   28,     ,    8,    0,    1,    0,   -1,10208,   70,     ,   86,   51,    7,    0,    1,    0,    0,    0
  251,20210104,   17,   70,   80,   70,  120,   22,     ,   14,    0,    0,    3,    1,10208,   65,     ,   94,   81,    7,    0,    1,    0,    0,    0
  251,20210104,   18,   70,   70,   80,  120,   22,   17,   12,    0,    0,    0,   -1,10209,   65,     ,   93,   51,    7,    0,    1,    0,    0,    0
  251,20210104,   19,   70,   80,   80,  120,   24,     ,   11,    0,    0,    0,   -1,10209,   65,     ,   91,   23,    7,    0,    1,    0,    0,    0
  251,20210104,   20,   60,   80,   90,  130,   34,     ,    6,    0,    0,    0,    0,10208,   70,     ,   82,     ,    5,    0,    0,    0,    0,    0
  251,20210104,   21,   60,   90,   90,  130,   36,     ,   11,    0,    0,    0,    0,10205,   70,     ,   83,    0,    7,    0,    0,    0,    0,    0
  251,20210104,   22,   60,   90,   90,  150,   37,     ,   11,    0,    0,    0,   -1,10204,   70,     ,   83,   22,    7,    0,    1,    0,    0,    0
  251,20210104,   23,   60,  100,  100,  140,   31,     ,   16,    0,    0,    1,    1,10203,   64,     ,   89,   51,    7,    0,    1,    0,    0,    0
  251,20210104,   24,   60,   90,  100,  140,   33,   15,   20,    0,    0,    9,    2,10200,   65,     ,   91,   51,    7,    0,    1,    0,    0,    0
  251,20210105,    1,   60,  100,  100,  130,   34,     ,   23,    0,    0,    8,    2,10199,   65,     ,   92,   81,    7,    0,    1,    0,    0,    0
  251,20210105,    2,   60,  100,   90,  140,   35,     ,   25,    0,    0,    7,    2,10199,   65,     ,   92,   51,    7,    0,    1,    0,    0,    0
  251,20210105,    3,   60,  100,  100,  150,   33,     ,   25,    0,    0,    8,    2,10197,   63,     ,   94,   81,    7,    0,    1,    0,    0,    0
  251,20210105,    4,   60,  100,  100,  130,   34,     ,   25,    0,    0,    2,    1,10197,   65,     ,   94,   81,    7,    0,    1,    0,    0,    0
  251,20210105,    5,   60,  100,  100,  150,   34,     ,   23,    0,    0,    3,    3,10197,   64,     ,   92,   81,    7,    0,    1,    0,    0,    0
